id,title,bio,date,url,image,events,slug
5734,Raphaëlle Roffo,"Raphaëlle is a Geographer with a background in Urban Studies (Sciences Po) and Geospatial Analysis (UCL). She is a Geospatial Specialist &amp; Developer, and was a 2019 Data Science for Social Good Fellow. Raphaëlle previously worked as a Sustainable Urban Development consultant for the private sector, a think tank and the UNDP Asia Pacific Bureau. Her main interests include urban informality and access to water and sanitation in developing countries.",2020-02-07,/speaker/raphaelle-roffo/,/images/speakers/2020/02/Raphaelle.jpg,2020,raphaelle-roffo
5736,Carlos Caro,"Carlos es profesor investigador en la Universidad de los Andes en Bogotá, Colombia y consultor para el Banco Mundial. Se especializa en la aplicación de machine learning y modelado estocástico para soportar la toma de decisiones. Actualmente realiza investigación sobre análisis de riesgos de corrupción en contrataciones de gobierno.

&nbsp;

&nbsp;",2020-02-07,/speaker/carlos-caro/,/images/speakers/2020/02/CARLOS-CARO.png,,carlos-caro
5738,María Inés Aran,,2020-02-07,/speaker/maria-ines-aran/,/images/speakers/2020/02/Maru-Arán1.png|/images/speakers/2020/02/Maru-Arán.png,,maria-ines-aran
5741,Guillermo Martinez Becerra,"Guillermo cuenta con más de 7 años de experiencia liderando equipos de ciencia e ingeniería de datos. Le apasiona compartir su experiencia y conocimientos formando equipos, así como estrategias de ejecución de proyectos. Ha trabajado principalmente en el sector financiero con estrategias exitosas de explotación de datos. Actualmente lidera el equipo de Ingeniería de Datos de Kueski, compañía mexicana de préstamos online.",2020-02-07,/speaker/guillermo-martinez-becerra/,/images/speakers/2020/02/Guillermo-Martinez.jpg,2020,guillermo-martinez-becerra
5749,Argenis León,"Soy un ingeniero en computación con maestría en automatización de procesos y doctorado en ciencias gerenciales. He dirigido proyectos de ciencia de datos para empresas en los sectores de publicidad, comercialización y construcción, principalmente usando Apache Spark y MLlib. Soy director de la agencia Iron AI y uno de mis principales intereses actualmente es la utilización de GPUs para ETL.",2020-02-07,/speaker/argenis-leon/,/images/speakers/2020/02/argenis-leon.jpg|/images/speakers/2020/02/Argenis-Leon.png,2020,argenis-leon
5751,Alfonso Ruiz Guido,"Estudioso y apasionado de las matemáticas, su especialidad es la Lógica Matemática y sus aplicaciones.

Estudió matemáticas en la UNAM, en la Université d’Orsay y en Oxford University. Durante su carrera ha visitado y expuesto su trabajo en diversas instituciones tales como UCLA, Universität Münster, Notre Dame University, Institute Henri Poincaré, IHES, CIRM, Sophus Lie Conference Centre, CIMAT, University of Miami entre otros.

Actualmente trabaja en la fundación de un Instituto de Matemáticas en México donde se enseñe e investigue matemáticas de primer nivel.",2020-02-07,/speaker/alfonso-ruiz-guido/,/images/speakers/2020/02/Alfonso.jpg,2020,alfonso-ruiz-guido
5753,Betsabé Acuña,"Tengo 10 años de experiencia en BI, minería de datos y ciencia de datos dentro del sector financiero y empresas de consumo masivo. He trabajado en Financiera Independencia, BBVA, Bayes Forecast, ENKI y como consultora para Banamex, Coca Cola, Bimbo, Laureate entre otras. Actualmente son líder de Analytics comercial (ventas y marketing) para ABInBev Middle Americas que comprende México, Centro América, el Caribe, Colombia, Perú y Ecuador con un equipo de 14 data scientist en la zona. Me encanta aplicar data science enfocada a resultados transformando la toma de decisiones.",2020-02-07,/speaker/betsabe-acuna/,/images/speakers/2020/02/Betsabé-Acuña1.png,,betsabe-acuna
5756,Christian Ramírez,,2020-02-07,/speaker/christian-ramirez/,/images/speakers/2020/02/Christian-Ramírez.jpg,2020,christian-ramirez
5772,Michelle Anzarut,"Michelle Anzarut cursó la carrera de Matemáticas Aplicadas en el ITAM. Hizo la maestría en probabilidad y el doctorado en estadística aplicada en la UNAM. Ha trabajado en investigación de mercados y como profesora en el Departamento de Estadística del ITAM y en el Instituto de Investigación en Matemáticas de la UNAM. Actualmente es consultora independiente, ha hecho proyectos para diversas impresas y fue miembro del comité técnico asesor de los conteos rápidos para los procesos electorales locales y federal del 2018.",2020-02-11,/speaker/michelle-anzarut/,/images/speakers/2020/02/michelle-anzarut2.jpg,2020,michelle-anzarut
5773,Teresa Ortíz,"Licenciada en Matemáticas Aplicadas por el ITAM y MA en Estadística por la Universidad de Michigan. Ha trabajado en investigación de mercados (Kantar, LQL) y en biodiverisdad (CONABIO). Tiene interés en la enseñanza de estadística e imparte clases en la mestría en Ciencia de Datos del ITAM desde 2014. También es co-fundadora y co-organizadora de R-Ladies CDMX, grupo que busca generar una cultura incluyente en la comunidad de usuarios del lenguaje de programación R. Entre sus principales intereses destaca el modelado estadístico, diseño de encuestas, análisis de datos de encuestas y visualización de datos.",2020-02-11,/speaker/teresa-ortiz-2/,/images/speakers/2020/02/tereom.jpg,2020,teresa-ortiz-2
5802,Omar Peña,"Omar es data scientist en Kueski, y tiene una maestría en ciencias computacionales por el CIMAT. Anteriormente, trabajó en Synx como científico de datos, como líder técnico de un proyecto con la aerolínea Etihad, y en Hydra trabajó en el área de inteligencia artificial principalmente en proyectos de visión computacional. Además, tiene licenciaturas en matemáticas y en ingeniería mecatrónica.",2020-02-12,/speaker/omar-olivares/,/images/speakers/2020/02/omar-olivares.jpg,2020,omar-olivares
5841,Pablo Campos,"Pablo es Licenciado en Economía y Matemáticas Aplicadas por el ITAM, y cuenta con una Maestría en Ciencias por la Universidad de Edinburgo en inteligencia artificial con especialización en reinforcement learning. Actualmente forma parte del equipo de Data &amp; Analytics de BBVA en Madrid donde se dedica a construir motores de clasificación de textos combinando técnicas procesamiento de lenguaje natural.",2020-02-26,/speaker/pablo-campos/,/images/speakers/2020/02/pablo-campos.jpg,2020,pablo-campos
6047,James Colvin,"James Colvin has been working in technology architecture and consulting since 2009. He has experience in both the sales and project implementation lifecycles and has worked with many of the top Fortune 500 companies. James started as a Consultant with DataStax in late 2017 with the Professional Services department where he worked with some of the largest accounts. He now holds a Data Architect position where he works with our enterprises to plan projects and discover value with our technology. From architecture and capacity planning, to load testing and validation, to application development optimization, and automation, James is passionate about helping users and enterprises succeed with Cassandra and DataStax.",2020-06-24,/speaker/james-colvin/,/images/speakers/2020/06/recent_tie_small.jpg,2020,james-colvin
6067,Thomas Grabowski,"Thomas Grabowski is the product manager focused on Machine Learning at Elastic. Prior to joining Elastic, he has spent the last 25 years building products for IT Security and Operations software startups. Tom is based in Minneapolis, MN.",2020-07-27,/speaker/thomas-grabowski/,/images/speakers/2020/06/thomas-grabowski2-e1593123729974.jpg|/images/speakers/2020/06/thomas-grabowski.jpg,2020,thomas-grabowski
6071,Diego Villa,Diego Villa es actuario con más de 8 años de experiencia profesional en los sectores consultoría y financiero. Es candidato a graduación de la Maestría en Ciencia de Datos del ITAM y fellow del programa Summer of Data.,2020-07-20,/speaker/diego-villa/,/images/speakers/2020/06/diego-villa.jpg,2020,diego-villa
6097,Luis Eduardo Almazán Sifuentes,"Luis es matemático por parte de la UNAM y actualmente es consultor en Ciencia de Datos en VinkOS. Tiene experiencia en el desarrollo de proyectos de integración de datos, soluciones con la metodología y algoritmos de Machine Learning, además de la modelación y análisis en bases de datos basadas en grafos.",2020-07-07,/speaker/luis-eduardo-almazan-sifuentes/,/images/speakers/2020/07/LuisEduardoOK.jpg,2020,luis-eduardo-almazan-sifuentes
6101,Santiago Díaz,"Ha estado en Rackspace por casi 5 años y cuenta con amplia experiencia en el diseño de soluciones basadas en computación en nube y procesos de transformación y adopción de nuevas tecnologías, especializándose en proyectos en la región de LATAM. Es Licenciado en Administración de Empresas especializado en Sistemas de Información y Comercio Electrónico, además cuenta con dos Maestrías en Ciencias, una en Big Data y otra en Aseguramiento de la Infraestructura. Temas de Expertise: Rackspace Cloud, AWS, temas de analítica, Big Data y nube hibrida.",2020-07-07,/speaker/santiago-diaz/,/images/speakers/2020/07/0.jpg,2020,santiago-diaz
6105,Joao Salcedo,"Soy un ingeniero electrónico que ha trabajado en diferentes compañías, como Computer Associated y startups como Cloudera, Databricks y la última misión Confluent que intenta crear un sentido de arquitecturas de datos y ahora entrega datos en tiempo real.",2020-07-07,/speaker/joao-salcedo/,/images/speakers/2020/07/0-1.jpg,2020,joao-salcedo
6128,Luis Martínez,"Luis Martinez lidera el departamento de Data Science en Openpay, desarrollando e implementando modelos de ML para la detección de fraude en comercio electrónico en México y LatAm. Previamente trabajó 7 años en la industria de la aviación y la energía renovable, desarrollando analíticos para GE Digital y NarrativeWave.",2020-07-16,/speaker/luis-martinez/,/images/speakers/2020/07/image1.jpg,2020,luis-martinez
6131,Julio Cesar Perez,"Con más de 30 años en la industria y habiendo contribuido en diversas posiciones en las principales empresas de TI internacionales, Julio César se ha dedicado los últimos 10 años a apoyar en diferentes industrias al apalancamiento de las decisiones ejecutivas por medio del uso adecuado de datos. Hoy Julio César está ayudando a los principales bancos y empresas de Telefonía del país en el desarrollo de proyectos de transformación digital apoyada en Big Data.",2020-07-16,/speaker/julio-cesar-perez/,/images/speakers/2020/07/image0.jpeg,2020,julio-cesar-perez
6133,Hernan Galante,"Desarrollador de Software de profesión, entusiasta de resolver desafíos con grandes datos y promotor del código abierto en la región. Actualmente se desempeña como Ejecutivo de cuentas para clientes de México y Guatemala, ayudándolos a desarrollar estrategias de transformación digital usando tecnologías abiertas de Cloudera en Bigdata y Machine Learning.",2020-07-16,/speaker/hernan-galante/,/images/speakers/2020/07/HG.jpg,2020,hernan-galante
6145,Silvia Ariza,"Silvia actualmente se desempeña como científica de datos en Didi, enfocada en política pública. Anteriormente ha colaborado en roles de gestión y ciencia de datos en organizaciones como Banco Sabadell, Vueling Airlines, CaixaBank y Uber en España y México. También es profesora de cátedra en la Escuela de Finanzas de la AFI. Silvia estudió Economía en la Universitat Pompeu Fabra en Barcelona, donde también obtuvo la Maestría en ciencia de datos.",2020-07-17,/speaker/silvia-ariza/,/images/speakers/2020/07/silvia-ariza.jpg,2020,silvia-ariza
6152,Javier Ruiz,"<div><span style=""color: #666666;"">Javier tiene más de dos décadas de experiencia en Inteligencia de Negocios, Data Warehousing, y desarrollo de Software. Es un tecnólogo experto en arquitectura, diseño, desarrollo, e implementación de soluciones de datos de alta calidad, alta visibilidad, y alto rendimiento. Está interesado en el enriquecimiento de datos con fuentes externas y arquitectura de punta en la nube para mejorar las capacidad de análisis de las organizaciones, manteniendo altos niveles de desempeño y escalabilidad. </span></div>
<div><span style=""color: #666666;""> </span></div>
<div><span style=""color: #666666;"">Ha trabajado con clientes en diferentes industrias como manufactura, retail, salud, farmaceúticas, automotriz, y de consumo. Tiene una licenciatura en Electrónica y Comunicaciones del ITESM Estado de México y una Maestría en Ciencias en Ingeniería Eléctrica por parte de la Universidad de Michigan State. En Snowflake es Ingeniero de Ventas para Latinoamérica.</span></div>",2020-07-17,/speaker/javier-ruiz/,/images/speakers/2020/07/image-2.png,2020,javier-ruiz
6167,Angel Rafael Ortega Ramírez,Rafael Ortega es licenciado en administración por el ITAM y actualmente es estudiante de la Maestría en Ciencia de Datos en la misma universidad. Ha participado en varios proyectos de análisis de datos entre los que se incluyen modelos de ciencia de datos y creación de productos de datos. Actualmente es fellow del programa Summer of Data.,2020-07-20,/speaker/angel-rafael-ortega-ramirez/,/images/speakers/2020/07/Ponentes-DD4W.png|/images/speakers/2020/07/Rafael-Ortega-Ramírez-1.jpeg,2020,angel-rafael-ortega-ramirez
6195,Melissa Alvarez,"Melissa Alvarez es Senior Software Engineer que trabaja en el equipo de Machine Learning de Elastic desde el 2018, donde se centra principalmente en la creación de los interfaces de cara al usuario. Su trabajo más reciente se ha centrado en la creación y evaluación de trabajos de ML supervisados. También es ingeniera certificada en Elastic.",2020-07-28,/speaker/melissa-alvarez/,/images/speakers/2020/07/MeliAndRoeScreenshot-1.png,"2020,2021",melissa-alvarez
6290,Pedro Galvan,"Pedro Galván es cofundador y director de SG Software Guru, el medio líder para profesionistas y empresarios de software en México. Previo a fundar SG, Pedro tuvo una exitosa carrera como desarrollador de software, llegando a ser responsable de la oferta de desarrollo de aplicaciones web en Softtek USA con un grupo de más de 300 desarrolladores. Pedro es un conferencista frecuente en congresos estudiantiles, y jurado en concursos para desarrolladores.",2015-12-30,/speaker/pedro-galvan/,/images/speakers/2020/07/pedrogk.jpg,2020,pedro-galvan
6647,Abel Rodríguez Tirado,I am a Ph.D student in Public Policy at Tecnológico de Monterrey,2021-02-16,/speaker/abel-rodriguez-tirado/,abel-rodriguez.jpg,2021,abel-rodriguez-tirado
6648,Selma Ortega,"Egresada de la carrera de Ingeniería en Negocios en el ITAM. Ha concursado en diferentes Hackáthones como el Hackathon BBVA 2020, Call for Code de IBM y AngelHack: México. Trabaja en la Fintech, Klar, como Analista de Operaciones. Sus intereses principales son las soluciones tecnológicas y el emprendimiento social.",2021-02-16,/speaker/selma-ortega/,/images/speakers/2021/02/Selma_Ortega_Ouvk2pY.jpg,2021,selma-ortega
6653,José Magaña,"Jefe del departamento de Informática y Estadística, Hospital General de Ensenada Impartiendo la materia de Tecnologías de la Información para la Salud en la maestría en gestión de tecnologías de la información en UABC. Estudios: Maestría en Tecnologías de la Información y la Comunicación Licenciado en Informática",2021-02-16,/speaker/jose-magana/,/images/speakers/2021/02/José-Magaña.jpeg,2021,jose-magana
6656,Eduardo Blancas,"Eduardo está interesado en construir herramientas que permitan desarrollar productos de datos confiables. Con ese fin, desarrolló Ploomber, una biblioteca de Python de código abierto para ciencia de datos reproducible que se presentó en JupyterCon 2020. Eduardo tiene una maestría en ciencia de datos por la Universidad de Columbia, donde realizó investigaciones en neurociencia computacional. Comenzó su carrera en ciencia de datos en 2015 cuando se unió al Centro de ciencia de datos y políticas públicas de la Universidad de Chicago. Actualmente trabaja como científico de datos en Boston, aplicando machine learning en la industria financiera.",2021-02-16,/speaker/eduardo-blancas/,/images/speakers/2021/02/Eduardo-Blancas.jpg,2021,eduardo-blancas
6661,Javier Luraschi,"Javier es Ingeniero en Software y autor del libro Mastering Spark with R. Actualmente trabaja de forma independiente en una aplicación de Inteligencia Artificial. Previamente él trabajó en RStudio, Microsoft y SAP. Javier estudió matemáticas en la UNAM e ingeniería de software en la Universidad Panamericana.",2021-02-16,/speaker/javier-luraschi/,/images/speakers/2021/02/Javier-Luraschi.jpg,2021,javier-luraschi
6665,Courtney Irwin,"Courtney Irwin is a data scientist and project manager, with an interest in technology-based solutions for governments and civil society. She participated in the Data Science for Social Good programme at Imperial College in 2019, and graduated from a Masters in Data Science from City University of London in 2020. She currently working to improve the management of health data, as the Data Operations Lead for MetadataWorks, a UK based startup.",2021-02-16,/speaker/courtney-irwin/,/images/speakers/2021/02/Courtney-2.png|/images/speakers/2021/02/Courtney-Irwin.png,2021,courtney-irwin
6668,Roaa Al Feel,"Roaa holds an M.Sc. in Computer Science from the American University of Beirut. She has done research in fields such as machine learning, data sciences, and big data. Her Master’s thesis focused on the detection of fake news in the Syrian war, which leveraged reputable sources reporting news about the major war events that have taken place in Syria. In addition to her research work, Roaa has experience in software engineering.",2021-02-16,/speaker/roaa-al-feel/,/images/speakers/2021/02/Roaa-Al-Feel-scaled.jpg,2021,roaa-al-feel
6673,James Lamb,"James Lamb is an engineer at Saturn Cloud, where he works on a team building a managed Dask + Kubernetes product. He is a maintainer on LightGBM, and has made many contributions to other open source data science projects, including Prefect and XGBoost. He holds masters degrees in Applied Economics (2014) and Data Science (2018). Before joining Saturn, he worked as an IoT Data Scientist at Amazon Web Services and Uptake.",2021-02-16,/speaker/james-lamb/,/images/speakers/2021/02/James-Lamb.jpg,2021,james-lamb
6676,Francisco Muñoz,"Juan Francisco Muñoz-Elguezabal (Francisco ME) is a professor in the Mathematics and Physics Department at the Western Institute of Technology and Higher Education (ITESO). His research interests include AI &amp; Machine Learning for Trading, Data Science for Financial Markets, Behavioral Finance, Urban economics, Business Model Innovation for Social Impact. Has experience in Startups of the FinTech industry and innovation of goverment programs for entrepreneurship.
<div>Msc in Data Science (ITESO)</div>
<div>B.Eng in Financial Engineering (ITESO)</div>
<div>1st Place in Research Poster Event (CIMAT-EPE 2020)</div>
<div>Grant for a Research &amp; Innovation Project (CONACYT)</div>
<div>1st Place in a FinTech Hackathon (ITESM) MXHacks II &amp; meXBT</div>",2021-02-16,/speaker/francisco-munoz/,/images/speakers/2021/02/Francisco-Muñoz.jpg,2021,francisco-munoz
6679,Roberto Ponce López,Profesor - Investigador en el Tecnológico de Monterrey en la Escuela de Gobierno y Transformación Pública. Tiene un doctorado en Estudios Urbanos y Planeación por el Massachusetts Institute of Technology (MIT). Cuenta con una maestría en Política Pública por Carnegie Mellon University (CMU). Sus áreas de investigación son los Sistemas de Información Urbanos y la segregación económica socio-espacial del entorno urbano.,2021-02-16,/speaker/roberto-ponce-lopez/,/images/speakers/2021/02/Roberto-Ponce-López-scaled.jpg,2021,roberto-ponce-lopez
6683,Santosh Umesh Shet,"I’m a IT Solutions Analyst at Applied Materials, working on developing innovative Dot Net applications for iOMS Team.

On research front, I have worked on identifying COVID-19 patterns on human Chest X-Ray and Detection as a real time service to doctors and radiologists in collaboration with Niramai Health Analytics, and other 250 doctors and radiologists across Karnataka State; under the guidance of Prof. &amp; Chair of CSA Chiranjeeb Bhattacharya, ML Labs, Indian Institute of Science.

Previously, I did my Bachelors in Computer Science and Engineering from JSS Science and Technology University, Mysore. Here, I did my Project with Prof. M P Pushpalata and in collaboration with Pathology Department, JSS Hospitals, Mysore on Classification and Localisation on Non Small Cell Lung Cancer.

I am excited about research problems involving the design of efficient architectures for solving various Computer Vision problems such as detection/segmentation/classification. I am also interested in changing clinical practice using CV and NLP algorithms.",2021-02-16,/speaker/santosh-umesh-shet/,/images/speakers/2021/02/Santosh-Umesh-Shet.png,2021,santosh-umesh-shet
6701,Axayacatl Valenzuela,"Axayácatl es Arquitecto de Soluciones en la Nube para Microsoft, especializado en Datos e Inteligencia Artificial. Su rol se basa en el acompañamiento de sus clientes en la transformación digital a la nube. Con más de 13 años de experiencia tanto en la iniciativa privada como en el sector publico. Axa es egresado del IPN y cuenta con una Maestría en Administración de las Tecnologías de la Información.",2021-02-16,/speaker/axayacatl-valenzuela/,/images/speakers/2021/02/axayacatl-valenzuela.png,2021,axayacatl-valenzuela
6707,Erika Rodriguez Bortolotti,"Actuaria formada en la UNAM quien, desde su egreso, se ha enfocado en el área de análisis y ciencia de datos; Erika actualmente trabaja en VinkOS como científico de datos, especializada en minería de datos, modelado e implementación de procesos predictivos.",2021-02-17,/speaker/erika-rodriguez-bortolotti/,/images/speakers/2021/02/Ericka.png,,erika-rodriguez-bortolotti
6720,Martha Villanueva,"Martha Villanueva actualmente es Directora de Ventas para Bufete de Soluciones Integrales (BSI), Martha, arquitecta por la Universidad Autónoma de Yucatán y Magíster en Teledetección por la Universidad Mayor de Santiago, Chile, cuenta con 26 años de experiencia en la ejecución de proyectos geoespaciales especializados, entrenamiento en fotogrametría y percepción remota, además de otras tecnologías relacionadas con la Geomática tales como GIS, cartografía, modelado 3D y producción cartográfica.  Sus responsabilidades actuales en Bufete de Soluciones Integrales incluyen la asistencia especializada a ventas estratégicas, así como consultoría interna para el desarrollo de aplicaciones geoespaciales dedicadas tales Google Maps Platform, Hexagon Geospatial y MAXAR.",2021-02-17,/speaker/martha-villanueva/,martha-villanueva.jpg,2021,martha-villanueva
6721,Gabriel Balderas,"Gabriel Isai Balderas Abila es licenciado en Geografía y realizó sus estudios en la Facultad de Filosofía y Letras de la Universidad Nacional Autónoma de México (UNAM). Posteriormente, cursó estudios de Maestría en Geografía, con una especialización en Ordenamiento Territorial, en la Facultad de Filosofía y Letras y en el Instituto de Geografía de la Universidad Nacional Autónoma de México (UNAM). Sus principales líneas de desarrollo e interés profesional están enfocadas en los siguientes temas: Sistemas de Información Geográfica, Percepción Remota, Ordenamiento del Territorio, Geomarketing, Geografía Económica, Geografía del Turismo y Enseñanza de la Geografía. En el ámbito de la investigación, ha colaborado en diversos proyectos y ha participado como ponente en diferentes congresos y eventos de difusión científica tanto nacionales como internacionales. En el ámbito privado ha prestado sus servicios como profesor de asignatura tanto a nivel bachillerato como en licenciatura. Actualmente, se desarrolla como consultor y está a cargo del área de Soporte, Capacitación, Contenidos e Investigación en la empresa Bufete de Soluciones Integrales S. C.",2021-02-17,/speaker/gabriel-balderas/,/images/speakers/2021/02/FotoBSI-02.png,2021,gabriel-balderas
6726,Roberto Bárcenas Curtis,"Cuenta con estudios de Actuaría, UNAM. Obtuvo los grados de Maestría y Doctorado en Probabilidad y Estadística en el Centro de Investigación en Matemáticas, CIMAT. Ha realizado estancias de investigación en la Universidad de los Andes, Colombia y en KAUST, Arabia Saudita. Actualmente es Investigador Posdoctoral en la Facultad de Ciencias, UNAM. Sus intereses de investigación incluyen: Aprendizaje Estadístico (Machine Learning), Ciencia de Datos y sus aplicaciones en Medicina y Ciencias Sociales.",2021-02-20,/speaker/roberto-barcenas-curtis/,/images/speakers/2021/02/Roberto-Bárcenas-Curtis.jpeg,2021,roberto-barcenas-curtis
6732,Jorge Figueroa,"Jorge es Ingeniero en Sistemas Computacionales egresado del ITESO en 1996, con amplia experiencia en la aplicación de sistemas inteligentes en México y en el extranjero, iniciando su experiencia en el ramo de IA en detección de fraudes en telecomunicaciones en Denver, Colorado. Cuenta con certificados en diferentes ramas como ventas, calidad, sistemas de seguridad y analítica avanzada, así como experiencia en el desarrollo de modelos de analítica avanzada en RapidMiner, KNIME, .NET y Python entre otros. Ha sido profesor de inteligencia artificial en el ITESO, miembro de Mensa México y es actualmente Chief Data Science Officer en Derevo.",2021-02-23,/speaker/jorge-figueroa/,/images/speakers/2021/02/Jorge-Figueroa.jpg,2021,jorge-figueroa
6737,Iván López,"<span style=""font-weight: 400;"">Iván López tiene la misión de ayudar a las empresas a proporcionar servicios ágiles y de alto rendimiento de integración, abstracción y datos en tiempo real.</span><span style=""font-weight: 400;"">
</span><span style=""font-weight: 400;"">
</span><span style=""font-weight: 400;"">Actualmente trabaja como Sales Engineer para México y LATAM en Denodo. Iván es Ingeniero en Sistemas Computacionales con más de 12 años de experiencia analizando, diseñando y desarrollando sistemas para grandes empresas pertenecientes a Fortune 500, siempre incorporando tecnologías de vanguardia. Entre sus responsabilidades clave está la resolución de problemas técnicos, colaborar con las áreas de negocio y asegurarse que los proyectos se completen a tiempo. Tiene experiencia en los sectores de finanzas, compañías de seguros, salud y retail.</span><span style=""font-weight: 400;"">
</span><span style=""font-weight: 400;"">
</span><span style=""font-weight: 400;"">Iván ha colaborado como participante principal en seminarios web y Hands-On Labs para Denodo, compartiendo las mejores prácticas para utilizar e integrar virtualización de datos en diferentes arquitecturas, solucionando problemas y proporcionando siempre la mejor estrategia para cualquier caso de uso.</span>",2021-02-23,/speaker/ivan-lopez/,/images/speakers/2021/02/Iván-Torres.jpg,2021,ivan-lopez
6766,Omar Santa Cruz,"<p>Soy un profesional del área de datos y cómputo aplicado, estudié ciencias computacionales y posteriormente una maestría en inteligencia artificial. Tengo 10 años de experiencia en diferentes roles relacionados con datos. En los últimos años me he involucrado en el sector financiero y de seguros. A partir de 2021 curso mi Doctorado en ciencias sobre la línea de ciencia de datos y bioinformática, misma línea de investigación en la que me he mantenido activo desde el 2016.</p>

<p>A lo largo de mi carrera he implementado diferentes casos de uso como son: sistema de recomendaciones, chatbots, voice bots, speech &amp; text analytics, seguridad y anti fraude. Además de procesos ETL y minería datos.</p>

<p>A lo largo de su carrera como ha implementado diferentes casos de uso como son: sistema de recomendaciones, chat bots, voice bots, speech &amp; text analitycs, seguridad y anti fraude. Además de procesos ETL y minería de datos.</p>",2021-02-25,/speaker/omar-santa-cruz/,/images/speakers/2021/02/Omar-Santa-Cruz.jpeg,2021,omar-santa-cruz
6770,Betzabé A Villarreal,"Actualmente Betza implementa aplicaciones de negocio para ayudar a Oregon a ser el lugar mas saludable y seguro para trabajar. Después de 15 años trabajando en la industria de Productos en el manejo de Energía como líder de Ingeniería de diseño y Gerente de Proyectos, recientemente trajo sus conocimientos y habilidades al mundo de la Tecnología . Su experiencia trabajando en Europa, Latin America y Asia le han dado una vision y habilidades para trabajar con equipos cros funcionales. Sus hijos son su inspiración a utilizar sus talentos para ayudar a mejorar el mundo para futuras generaciones.",2021-03-01,/speaker/betzabe-a-villarreal/,betzabe-villarreal.jpg,2021,betzabe-a-villarreal
6774,Edmundo Molina Perez,"Edmundo Molina-Pérez (Ph.D. Pardee RAND Graduate School ) is assistant research professor at the School of Government and Public Transformation of Tecnológico de Monterrey. His work focuses on the development of new computational methods for studying technological change, and the use of data science methods for decision analysis under conditions of deep uncertainty. He currently leads applied research work on Mexico’s water and energy sectors, developing new simulation models and assisting stakeholders in decision making processes. He also leads the Decision Making Center of the School of Government and Public Transformation and co-leads applied policy research on climate change in Costa Rica, Argentina and Chile. He teaches courses on systems modeling, advanced simulation techniques, econometrics, microeconomics and machine learning.",2021-02-25,/speaker/edmundo-molina-perez/,/images/speakers/2021/02/Edmundo-Molina-Pérez-scaled.jpg,2021,edmundo-molina-perez
6778,Virgilio Santiago Benitez,"Virgilio Santiago está por concluir la maestría en métodos estadísticos aplicados, cuenta con más de 10 años de experiencia en sistemas computacionales y ciencia de datos. Ha trabajado en sectores de hostelería y telecomunicaciones ayudando al desarrollo de grandes empresas nacionales, y actualmente se encuentra en la División de Productos Financieros y Ciencia de Datos de Grupo Coppel desempeñándose como científico de datos, disfruta de viajar, visitar pueblos mágicos y la playa.",2021-02-25,/speaker/virgilio-santiago-benitez/,/images/speakers/2021/02/Virgilio-Santiago-Benitez.jpg,2021,virgilio-santiago-benitez
6781,Yasmín Belen Quiroga,"Abogada especialista en género y analista de datos. Prosecretaria en el Juzgado Penal Contravencional y de Faltas 10 de la CABA, Argentina. Responsable del laboratorio urgente de políticas públicas del Observatorio de Datos con Perspectiva de Género.",2021-02-25,/speaker/yasmin-belen-quiroga/,/images/speakers/2021/02/Yasmín-Belen-Quiroga.png,2021,yasmin-belen-quiroga
6784,Leticia Cruz,Ingeniera de software con experiencia en el ámbito de e-commerce y fintech. Actualmente me enfoco en impulsar a equipos de data science a través de la mejora en sus flujos de trabajo. Mis intereses son las mejores prácticas en el desarrollo de sofftware y ahora particularmente en la creación de aplicaciones usando machine learning.,2021-02-25,/speaker/leticia-cruz/,/images/speakers/2021/02/Leticia-Cruz.png,2021,leticia-cruz
6787,Alfredo Garbuno Íñigo,"Alfredo Garbuno Iñigo es Licenciado en Matemáticas Aplicadas (2012) y Actuaría (2013), y Maestro en Ciencia de Datos (2014) por el ITAM. Realizó sus estudios de doctorado en la Universidad de Liverpool en Reino Unido (2014–2018). Al finalizar, realizó una estancia postdoctoral en los departamentos de Matemáticas computacionales, y Geología y Ciencias Planetarias en el Instituto Tecnológico de California (Caltech, 2018–2020). Actualmente es profesor de tiempo completo en el Departamento de Estadística del ITAM y colabora en el proyecto CliMA, para incorporar incertidumbre en los procesos de asimilación de datos.",2021-02-26,/speaker/alfredo-garbuno-inigo/,/images/speakers/2021/02/Alfredo-Garbuno-1.jpg,2021,alfredo-garbuno-inigo
6796,Angel Alvarado,"I am originally from México City. I currently work as a lead engineer at a non-profit in San Francisco called One Degree which provides a platform for low income families to easily access social services. I have a great passion for data engineering and bring these skills to my current job. On the side, I have created a data engineering community where we spread the word about data engineering in Latin America.",2021-03-01,/speaker/angel-alvarado-2/,/images/speakers/2021/02/image-4.png,2021,angel-alvarado-2
6801,Jorge Ramon Carranza Velez,"Subdirector de Arquitectura Empresarial en Banorte, profesor del ITESM, Licenciado en Sistemas Computacionales Administrativos con
Master en Seguretat de la Informació i sistemes intelligents,
Master en Tecnologías de Información y Software y
Master en Administración de Energías y sus Fuentes Renovables.
Miembro de la AWWA, Voluntario para temas de sustentabilidad y siembra de arboles, Miembro del Digital Hub Monterrey.",2021-03-03,/speaker/jorge-carranza/,/images/speakers/2021/03/Jorge-Ramon-Carranza-Velez.jpg,2021,jorge-carranza
